"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races"
"400C100US44479","Kennewick--Pasco, WA Urbanized Area (2010)","229172","1513","177636","2818","4326","566","1638","436","6350","449","303","124","29646","2317","9273","1052","2043","485","7230","841"
"400C100US44506","Kenosha, WI--IL Urbanized Area (2010)","125192","699","103057","1119","12193","485","568","155","1938","263","20","23","3210","666","4206","635","823","367","3383","567"
"400C100US44533","Kenton, OH Urban Cluster (2010)","8275","369","7911","375","61","38","0","16","0","16","0","16","48","55","255","81","0","16","255","81"
"400C100US44560","Keokuk, IA--IL Urban Cluster (2010)","13238","209","11991","329","517","156","36","47","162","51","0","18","114","86","418","148","22","31","396","142"
"400C100US44587","Kerman, CA Urban Cluster (2010)","14277","291","9785","716","1","2","46","37","856","353","7","11","2884","654","698","337","463","260","235","229"
"400C100US44614","Kermit, TX Urban Cluster (2010)","6489","205","5684","337","264","164","79","102","0","19","0","19","353","239","109","109","9","14","100","106"
"400C100US44641","Kerrville, TX Urban Cluster (2010)","29988","961","27078","1033","688","122","233","147","331","135","18","28","948","381","692","314","12","21","680","316"
"400C100US44668","Ketchikan, AK Urban Cluster (2010)","10683","161","6650","190","75","29","1716","136","1071","87","5","7","92","52","1074","141","19","17","1055","137"
"400C100US44695","Ketchum, ID Urban Cluster (2010)","4316","399","4018","461","56","53","3","6","44","53","0","12","183","121","12","17","5","10","7","13"
"400C100US44722","Kewanee, IL Urban Cluster (2010)","12666","257","10620","427","690","167","6","10","203","80","0","17","980","291","167","87","7","12","160","87"
"400C100US44738","Kewaunee, WI Urban Cluster (2010)","2556","136","2430","146","3","7","0","9","36","38","0","9","15","20","72","55","0","9","72","55"
"400C100US44789","Key Largo, FL Urban Cluster (2010)","18206","763","17430","746","268","153","59","49","124","82","0","21","152","113","173","79","9","15","164","79"
"400C100US44803","Keyser, WV--MD Urban Cluster (2010)","6766","473","5875","470","643","158","0","16","8","14","0","16","66","57","174","104","15","28","159","103"
"400C100US44830","Keystone Heights, FL Urban Cluster (2010)","7283","740","6868","692","210","171","5","8","130","106","0","19","7","11","63","63","0","19","63","63"
"400C100US44857","Key West, FL Urban Cluster (2010)","33673","727","27592","779","4016","437","29","30","553","166","0","28","696","343","787","327","111","88","676","297"
"400C100US44884","Kiel--New Holstein, WI Urban Cluster (2010)","6905","237","6830","240","17","26","43","50","0","12","0","12","15","23","0","12","0","12","0","12"
"400C100US44911","Kihei, HI Urban Cluster (2010)","26865","1145","14670","1116","206","86","62","50","5191","722","804","375","383","163","5549","886","149","112","5400","879"
"400C100US44925","Kilauea, HI Urban Cluster (2010)","2012","384","1229","236","0","11","3","6","330","181","165","139","27","30","258","138","0","11","258","138"
"400C100US44938","Kilgore, TX Urban Cluster (2010)","16407","742","13050","879","1862","455","47","55","601","350","0","21","265","186","582","233","104","76","478","219"
"400C100US44965","Kill Devil Hills, NC Urban Cluster (2010)","19840","628","18438","679","216","195","94","55","104","56","0","19","457","336","531","190","50","44","481","192"
"400C100US44992","Killeen, TX Urbanized Area (2010)","228991","1688","123658","2528","66174","2114","1844","555","8517","571","3093","180","9988","1537","15717","1253","1352","243","14365","1201"
"400C100US45032","Kimberling City, MO Urban Cluster (2010)","3364","497","3344","501","0","11","0","11","0","11","0","11","20","38","0","11","0","11","0","11"
"400C100US45073","King City, CA Urban Cluster (2010)","15633","476","9811","1028","136","94","98","136","203","159","0","19","5077","1010","308","179","103","114","205","139"
"400C100US45100","Kingfisher, OK Urban Cluster (2010)","4519","145","3865","334","90","81","33","60","0","9","0","9","328","307","203","94","0","9","203","94"
"400C100US45112","King George, VA Urban Cluster (2010)","4165","585","3215","546","809","271","12","20","29","25","0","12","15","18","85","64","13","17","72","59"
"400C100US45127","Kingman, AZ Urban Cluster (2010)","42804","1045","38297","1158","475","267","1247","434","510","239","56","61","942","412","1277","337","177","102","1100","298"
"400C100US45154","Kingman, KS Urban Cluster (2010)","2818","136","2707","146","14","16","18","22","0","10","0","10","11","20","68","44","0","10","68","44"
"400C100US45181","Kingsland, TX Urban Cluster (2010)","6892","547","6593","550","9","11","0","19","74","72","0","19","115","107","101","124","25","57","76","85"
"400C100US45235","Kingsport, TN--VA Urbanized Area (2010)","105433","1582","99623","1644","2213","384","157","99","518","127","85","36","657","290","2180","432","128","92","2052","410"
"400C100US45262","Kingston, NY Urbanized Area (2010)","57096","979","46282","1183","4792","516","112","75","1616","299","0","27","1313","453","2981","529","358","210","2623","506"
"400C100US45289","Kingstree, SC Urban Cluster (2010)","5027","596","1158","295","3727","512","0","17","98","84","0","17","0","17","44","55","0","17","44","55"
"400C100US45316","Kingsville, TX Urban Cluster (2010)","25664","268","22084","486","1138","224","117","94","567","79","0","25","1305","452","453","234","58","57","395","235"
"400C100US45343","Kingwood, WV Urban Cluster (2010)","3126","91","2995","145","59","70","0","11","0","11","4","7","0","11","68","88","59","86","9","15"
"400C100US45370","Kinross, MI Urban Cluster (2010)","6002","284","2669","261","1853","326","879","176","39","39","0","14","35","26","527","164","40","36","487","153"
"400C100US45397","Kinston, NC Urban Cluster (2010)","28270","1038","11995","791","14992","641","181","73","147","120","0","22","123","99","832","433","0","22","832","433"
"400C100US45424","Kirksville, MO Urban Cluster (2010)","16144","245","14464","269","579","85","52","38","581","123","9","15","42","50","417","157","109","113","308","105"
"400C100US45436","Kirtland, NM Urban Cluster (2010)","7164","947","2471","412","29","44","4252","916","2","4","0","17","184","134","226","213","2","6","224","213"
"400C100US45451","Kissimmee, FL Urbanized Area (2010)","363958","4673","261507","5542","35526","2269","1006","465","17602","1508","487","423","32890","3483","14940","1913","4355","982","10585","1550"
"400C100US45478","Kittanning--Ford City, PA Urban Cluster (2010)","14019","591","13678","587","219","80","0","16","43","27","0","16","20","27","59","32","0","16","59","32"
"400C100US45505","Klamath Falls--Altamont, OR Urban Cluster (2010)","41289","938","35971","928","381","159","1265","273","467","143","52","35","828","274","2325","337","258","162","2067","301"
"400C100US45532","Knightstown, IN Urban Cluster (2010)","2886","365","2852","356","11","21","0","11","0","11","0","11","3","5","20","32","0","11","20","32"
"400C100US45586","Knox, IN Urban Cluster (2010)","3162","304","3118","317","0","11","0","11","0","11","0","11","39","58","5","10","5","10","0","11"
"400C100US45613","Knoxville, IA Urban Cluster (2010)","7228","74","6931","151","41","34","50","38","32","31","0","13","39","46","135","75","29","36","106","59"
"400C100US45640","Knoxville, TN Urbanized Area (2010)","585061","2578","506060","2452","46058","872","1679","364","10980","545","315","149","6175","1035","13794","1088","846","218","12948","1061"
"400C100US45667","Kodiak, AK Urban Cluster (2010)","9345","452","4432","361","1","2","1068","266","2850","193","69","61","217","182","708","245","297","152","411","190"
"400C100US45694","Kokomo, IN Urbanized Area (2010)","62269","775","52983","825","5918","406","234","113","901","179","31","28","667","312","1535","335","68","72","1467","338"
"400C100US45721","Kosciusko, MS Urban Cluster (2010)","6889","108","2888","239","3822","260","26","35","33","44","0","18","13","24","107","80","0","18","107","80"
"400C100US45748","Kotzebue, AK Urban Cluster (2010)","3276","31","709","69","41","39","2211","85","34","29","0","9","61","43","220","67","1","3","219","67"
"400C100US45761","Krum, TX Urban Cluster (2010)","4801","243","4367","335","18","25","52","75","13","20","0","13","57","73","294","218","36","56","258","211"
"400C100US45775","Kuna, ID Urban Cluster (2010)","17341","754","16555","850","0","19","15","27","160","168","0","19","1","2","610","345","0","19","610","345"
"400C100US45802","Kutztown, PA Urban Cluster (2010)","9974","442","8482","466","770","153","4","10","129","105","6","11","150","84","433","269","51","55","382","259"
"400C100US45829","LaBelle--Port LaBelle, FL Urban Cluster (2010)","12012","1122","10194","1062","663","355","60","52","35","46","0","21","510","317","550","424","17","33","533","424"
"400C100US45844","La Center, WA Urban Cluster (2010)","2781","150","2483","181","53","80","41","39","63","43","0","12","117","92","24","18","3","6","21","17"
"400C100US45856","Laconia, NH Urban Cluster (2010)","18203","654","17663","664","85","91","40","35","133","79","0","18","36","58","246","128","0","18","246","128"
"400C100US45883","La Conner, WA Urban Cluster (2010)","3109","212","2628","201","6","7","352","61","25","20","11","13","9","8","78","30","15","11","63","30"
"400C100US45910","La Crosse, WI--MN Urbanized Area (2010)","102500","466","92609","583","1419","233","297","140","5078","275","27","41","940","325","2130","362","105","91","2025","338"
"400C100US45937","Lady Lake--The Villages, FL Urbanized Area (2010)","115746","2332","108369","2141","3497","725","487","320","1190","414","43","53","767","364","1393","608","497","403","896","377"
"400C100US45964","Ladysmith, WI Urban Cluster (2010)","3164","75","3026","102","72","48","0","9","0","9","0","9","20","27","46","40","0","9","46","40"
"400C100US45991","LaFayette, GA Urban Cluster (2010)","7584","382","6526","445","720","272","0","18","244","88","0","18","33","55","61","65","0","18","61","65"
"400C100US46018","Lafayette, IN Urbanized Area (2010)","159078","1014","128573","1419","8788","451","307","134","14558","357","64","51","2983","909","3805","538","412","205","3393","547"
"400C100US46045","Lafayette, LA Urbanized Area (2010)","266174","2035","177416","2250","74723","1122","513","137","6004","292","0","29","2168","652","5350","722","338","160","5012","732"
"400C100US46099","Lafayette, TN Urban Cluster (2010)","4829","447","4743","445","28","40","7","13","0","12","0","12","0","12","51","67","0","12","51","67"
"400C100US46126","Lafayette--Louisville--Erie, CO Urbanized Area (2010)","90997","549","80146","1014","454","168","123","74","6330","691","18","28","1299","414","2627","423","295","159","2332","409"
"400C100US46153","La Follette, TN Urban Cluster (2010)","19401","909","19104","917","14","14","60","62","112","67","0","19","32","43","79","58","4","6","75","59"
"400C100US46180","Lago Vista, TX Urban Cluster (2010)","5928","458","5374","535","176","181","37","65","69","83","0","19","0","19","272","270","155","233","117","126"
"400C100US46207","La Grande, OR Urban Cluster (2010)","14836","248","13357","259","188","50","187","78","179","61","287","42","141","86","497","126","21","24","476","121"
"400C100US46234","LaGrange, GA Urban Cluster (2010)","35224","848","16324","904","16513","752","56","68","978","221","0","27","770","281","583","241","47","45","536","229"
"400C100US46261","Lagrange, IN Urban Cluster (2010)","3230","213","3063","202","1","3","1","4","8","13","0","11","0","11","157","74","5","9","152","74"
"400C100US46315","La Grange, NC Urban Cluster (2010)","2171","336","898","298","1273","378","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"400C100US46328","LaGrange, OH Urban Cluster (2010)","3529","479","3474","474","4","7","4","6","0","11","0","11","0","11","47","40","17","26","30","30"
"400C100US46342","La Grange, TX Urban Cluster (2010)","5367","368","4522","408","423","191","0","19","137","188","0","19","234","156","51","49","22","33","29","41"
"400C100US46396","Lahaina, HI Urban Cluster (2010)","22872","1105","10001","812","68","60","16","26","6813","846","1009","457","281","128","4684","832","22","27","4662","830"
"400C100US46423","Laie--Hauula, HI Urban Cluster (2010)","14332","876","3604","519","193","97","23","21","1757","255","3576","611","144","63","5035","661","104","78","4931","671"
"400C100US46450","La Junta, CO Urban Cluster (2010)","7821","211","6778","343","79","65","46","46","150","50","156","118","367","230","245","144","117","109","128","102"
"400C100US46465","Lake Arrowhead--Crestline, CA Urban Cluster (2010)","19271","1746","17181","1686","191","137","138","116","324","161","14","22","697","377","726","353","124","84","602","356"
"400C100US46477","Lake Arthur, LA Urban Cluster (2010)","2655","140","2410","159","190","97","0","12","0","12","0","12","0","12","55","43","0","12","55","43"
"400C100US46489","Lake Bryant, FL Urban Cluster (2010)","3621","623","3117","544","81","130","0","13","0","13","0","13","0","13","423","437","0","13","423","437"
"400C100US46504","Lake Butler, FL Urban Cluster (2010)","5159","693","2931","440","2012","325","33","29","5","9","5","9","124","49","49","45","6","11","43","49"
"400C100US46531","Lake Charles, LA Urbanized Area (2010)","147337","1716","94699","1646","44707","1026","529","220","2538","181","7","12","1154","567","3703","727","251","139","3452","669"
"400C100US46558","Lake City, FL Urban Cluster (2010)","25873","1044","16595","1071","7950","566","125","69","422","149","12","17","307","92","462","200","83","113","379","162"
"400C100US46585","Lake City, MN Urban Cluster (2010)","5174","157","5066","166","56","39","12","16","1","2","0","12","9","21","30","29","0","12","30","29"
"400C100US46612","Lake City, SC Urban Cluster (2010)","8283","574","1564","274","6371","576","0","17","128","141","0","17","211","298","9","17","0","17","9","17"
"400C100US46639","Lake Conroe Eastshore, TX Urban Cluster (2010)","10123","1114","9553","1160","155","136","0","21","172","111","0","21","129","230","114","106","0","21","114","106"
"400C100US46652","Lake Conroe Northshore, TX Urban Cluster (2010)","2401","842","2296","727","74","161","0","13","0","13","0","13","31","51","0","13","0","13","0","13"
"400C100US46666","Lake Conroe Westshore, TX Urban Cluster (2010)","21949","1440","19573","1373","1051","808","128","180","286","199","0","25","734","552","177","114","24","31","153","110"
