"topic","term","beta"
5,"morn",0.000242363241697088
1,"morrison",0.00039513944402005
2,"morrison",0.000207729391566458
3,"morrison",0.00023015158074419
4,"morrison",0.000193604954030174
5,"morrison",0.000575606208643451
1,"mortal",0.000387435546687312
2,"mortal",0.000883701131211862
3,"mortal",0.000151101345340344
4,"mortal",0.00068308602408383
5,"mortal",0.000453293018995696
1,"mortgag",0.000359233596552841
2,"mortgag",4.75699457669822e-05
3,"mortgag",4.56465754555075e-05
4,"mortgag",0.000218624652580713
5,"mortgag",5.42754648370992e-06
1,"mosqu",0.00049097718934155
2,"mosqu",0.000675786783974964
3,"mosqu",0.000462500185226753
4,"mosqu",0.000288185622197314
5,"mosqu",0.00054798567460038
1,"mother",0.000297223012036141
2,"mother",0.000167784649533666
3,"mother",0.000398327001598961
4,"mother",0.000382382070451769
5,"mother",0.000156501340115831
1,"motiv",0.000341561996565093
2,"motiv",0.000326475884440601
3,"motiv",0.00034618563315916
4,"motiv",0.000317423121258821
5,"motiv",0.000166704809581977
1,"mountain",0.00022812678270737
2,"mountain",0.00018404359081851
3,"mountain",0.000184728807173711
4,"mountain",9.08372568336669e-05
5,"mountain",6.99242743760481e-05
1,"moustach",0.000157843151003195
2,"moustach",0.000376571049457557
3,"moustach",7.51557385821031e-05
4,"moustach",0.000146067642548983
5,"moustach",0.00013544868575605
1,"mouth",0.00018657910344171
2,"mouth",0.000212178346581877
3,"mouth",3.95639730744862e-05
4,"mouth",0.000225653377365547
5,"mouth",0.000146533019249669
1,"move",0.000547625528304874
2,"move",7.36365744021741e-05
3,"move",0.000284672820999409
4,"move",0.000156579419400795
5,"move",0.000407063182250537
1,"movement",0.000443733821787746
2,"movement",0.00117800024739051
3,"movement",9.50328627724256e-07
4,"movement",0.000656663263440933
5,"movement",0.000452395942266083
1,"movi",0.000486791230639639
2,"movi",0.000384520630363797
3,"movi",0.00011360310617018
4,"movi",0.000306934387810935
5,"movi",0.000322871222312021
1,"moviego",9.19539939694088e-05
2,"moviego",0.000131443389301725
3,"moviego",4.5286114147299e-05
4,"moviego",0.000413276822432002
5,"moviego",3.71981703002103e-05
1,"mrmichaelspic",0.000169378058105415
2,"mrmichaelspic",0.000110220262699476
3,"mrmichaelspic",0.000208923060116525
4,"mrmichaelspic",0.000162457276658246
5,"mrmichaelspic",5.65059776800338e-05
1,"mrna",0.000113985109051399
2,"mrna",0.00015850421639045
3,"mrna",7.40946997435641e-05
4,"mrna",0.000230247600822658
5,"mrna",0.00023003434542994
1,"ms",9.89398625176408e-05
2,"ms",7.53590077766955e-05
3,"ms",0.000255601024447721
4,"ms",0.000219310140863988
5,"ms",1.68490936558184e-05
1,"msnbc",7.96610304099081e-05
2,"msnbc",0.000408595616002695
3,"msnbc",6.40138881789669e-05
4,"msnbc",0.000200277262025008
5,"msnbc",0.000162797090887797
1,"multipli",5.72263362783762e-05
2,"multipli",0.000127941932911001
3,"multipli",0.000124139740244154
4,"multipli",3.09471207315985e-05
5,"multipli",0.000575754128690903
1,"mum",0.000145885920783645
2,"mum",0.000109036621315033
3,"mum",6.39360257128638e-05
4,"mum",0.000261440821222068
5,"mum",0.000185066894623077
1,"mundi",0.000101288260942491
2,"mundi",3.42598295834652e-05
3,"mundi",4.87519554109908e-05
4,"mundi",0.00034132293686108
5,"mundi",0.000205803409045785
1,"muscat",0.00025881421058716
2,"muscat",0.000257773457913712
3,"muscat",7.5497120435267e-05
4,"muscat",0.000121225185828193
5,"muscat",0.000108890673403421
1,"music",0.000306537278774213
2,"music",0.000264661212037812
3,"music",0.000322581531796251
4,"music",0.00037131420015142
5,"music",0.000219946018981764
1,"musician",9.04524068569054e-05
2,"musician",1.98247563399275e-05
3,"musician",0.000238642201661631
4,"musician",0.000259018016315409
5,"musician",3.62383322137313e-05
1,"muslim",0.000297138720993407
2,"muslim",0.000222750734406517
3,"muslim",6.57008699825087e-05
4,"muslim",0.00051713588450627
5,"muslim",0.000475915557427906
1,"mutat",2.11152614224247e-05
2,"mutat",0.000124466100465656
3,"mutat",0.000120745100195122
4,"mutat",0.000895715838102619
5,"mutat",0.000261847819315251
1,"mvankerkhov",0.000291398464562285
2,"mvankerkhov",0.000137884305127899
3,"mvankerkhov",0.000211566086192106
4,"mvankerkhov",1.89205175139076e-05
5,"mvankerkhov",7.73158874289136e-05
1,"mxp",0.000259785162361868
2,"mxp",0.000189909156281289
3,"mxp",0.000115784423522226
4,"mxp",7.83695980998533e-05
5,"mxp",0.000157260534445381
1,"n't",0.000101566801614667
2,"n't",0.000154376921256202
3,"n't",0.000118406747295656
4,"n't",0.000191881282181611
5,"n't",0.000237237067990712
1,"na",0.00100874792759133
2,"na",0.000503417518113193
3,"na",0.000286271105426168
4,"na",0.000112555061507798
5,"na",0.000474927143530922
1,"nah",0.000256668804641355
2,"nah",5.72886467986617e-05
3,"nah",1.00719653872453e-05
4,"nah",0.00016921954003988
5,"nah",0.000297204378699121
1,"nairobi",0.000250291042988907
2,"nairobi",0.000350568734245632
3,"nairobi",0.000282513788800037
4,"nairobi",0.000335945207851981
5,"nairobi",0.000369239513461539
1,"nairobicounti",0.000134321498213231
2,"nairobicounti",3.95967388017515e-05
3,"nairobicounti",0.00021726307560243
4,"nairobicounti",0.000149912042433348
5,"nairobicounti",0.000168503104380298
1,"najaribu",0.000228024021871163
2,"najaribu",7.03017955976483e-05
3,"najaribu",2.1365140573468e-05
4,"najaribu",0.000157291569642852
5,"najaribu",0.00033107391033297
1,"naka",0.000277650100150497
2,"naka",0.000132009854580938
3,"naka",0.00016586560873283
4,"naka",0.000125949358739336
5,"naka",8.6772392764836e-06
1,"name",0.00042062070544739
2,"name",0.000601945974494245
3,"name",0.000675310369046675
4,"name",0.000390765522634889
5,"name",0.000174016516246653
1,"nanci",0.000144723426518348
2,"nanci",0.000205735007459615
3,"nanci",0.000229857247374459
4,"nanci",5.68411914461811e-05
5,"nanci",0.000158086404464732
1,"narrat",0.000224516741396672
2,"narrat",1.24915295127009e-06
3,"narrat",0.000174442751392701
4,"narrat",0.000125721243332717
5,"narrat",0.000172664859443774
1,"narrow",0.000285886512155763
2,"narrow",0.000301701514892393
3,"narrow",0.000299097540012582
4,"narrow",0.000345968173241665
5,"narrow",0.000305976271015079
1,"nassemblyk",0.000289735053024151
2,"nassemblyk",0.000105816935787752
3,"nassemblyk",3.82824923369144e-05
4,"nassemblyk",0.000148391719956752
5,"nassemblyk",0.000195210078676975
1,"nasti",0.000113082772744162
2,"nasti",0.00017512067373881
3,"nasti",8.59997188633285e-05
4,"nasti",0.00021700523863512
5,"nasti",0.000219825742727209
1,"nation",0.00203834032874249
2,"nation",0.000388224873216015
3,"nation",0.00146004540136868
4,"nation",0.000464012213156927
5,"nation",0.00149567347426754
1,"nationwid",0.000165581782561115
2,"nationwid",0.000163311556137109
3,"nationwid",0.000220312691838259
4,"nationwid",0.000132414147669774
5,"nationwid",5.17524968280705e-05
1,"natur",0.000177271843875819
2,"natur",3.81089047819804e-05
3,"natur",3.62050168456152e-05
4,"natur",0.000270158456452489
5,"natur",0.000223856429966493
1,"navi",9.89077779222151e-05
2,"navi",0.000124540661685756
3,"navi",0.000370559618364243
4,"navi",0.000294722415518144
5,"navi",0.000682669205826393
1,"ncov",0.000169919820637441
2,"ncov",8.66275272776441e-05
3,"ncov",0.000182035057408002
4,"ncov",0.000164933665549881
5,"ncov",0.000115975732469357
1,"ncov2019",0.000108247447294439
2,"ncov2019",0.000214289735966248
3,"ncov2019",0.000225768859696725
4,"ncov2019",0.000137617660350839
5,"ncov2019",8.36901608811947e-05
1,"ncp",0.000215431368241484
2,"ncp",0.000169232198333926
3,"ncp",3.37173416204512e-05
4,"ncp",0.000207064884891789
5,"ncp",0.000174606984829677
1,"necessarili",4.78328530649353e-05
2,"necessarili",0.000288975812457552
3,"necessarili",0.000175866971298346
4,"necessarili",0.000211825149861244
5,"necessarili",8.71287781872756e-05
1,"needi",0.000181849416771562
2,"needi",0.000174722856197428
3,"needi",0.000165703385343489
4,"needi",0.000117893845615997
5,"needi",0.000136915595055694
1,"needl",6.57832691847064e-05
2,"needl",6.02314810808682e-05
3,"needl",0.000122184324225636
4,"needl",0.000257899551245829
5,"needl",0.000248374054893808
1,"negat",1.13215082613031e-05
2,"negat",0.0003498578596592
3,"negat",0.00099158567525461
4,"negat",0.000605902822722655
5,"negat",8.88728405120926e-05
1,"neglig",0.000102158311722993
2,"neglig",0.000131793728138399
3,"neglig",0.000223622346611599
4,"neglig",0.000203797935047518
5,"neglig",5.0755973342826e-05
1,"neighbor",0.000522914935512778
2,"neighbor",0.000134456037302576
3,"neighbor",0.000416171940081536
4,"neighbor",0.000741796593398006
5,"neighbor",0.000246550715956988
1,"nervous",0.000231712287284634
2,"nervous",5.21889469249798e-05
3,"nervous",4.48533501664538e-05
4,"nervous",0.000207247908620764
5,"nervous",0.000217023812062783
1,"nespolon",0.000151901640595079
2,"nespolon",0.000201619887272044
3,"nespolon",0.00011407986164714
4,"nespolon",0.000105254306121488
5,"nespolon",0.00027306650262564
1,"nestl",0.000216089572399966
2,"nestl",8.43570310726605e-05
3,"nestl",7.17201215160172e-05
4,"nestl",0.000274969104100572
5,"nestl",6.04711467264766e-05
1,"nestleeveryday",8.55084153355128e-05
2,"nestleeveryday",0.00011968896556164
3,"nestleeveryday",0.00021537087118691
4,"nestleeveryday",9.26699103736267e-05
5,"nestleeveryday",0.00027979744076443
1,"netflix",1.87404619658391e-05
2,"netflix",1.73604559679339e-05
3,"netflix",0.000329373773207866
4,"netflix",5.47653276602637e-05
5,"netflix",0.000321209199683781
1,"network",0.000175605420910933
2,"network",0.000153003215935887
3,"network",6.62373715037251e-05
4,"network",0.00024056095889165
5,"network",0.000136744419259769
1,"neurosurgeri",5.79550568413569e-05
2,"neurosurgeri",0.000414852323686044
3,"neurosurgeri",0.000312736057843282
4,"neurosurgeri",0.000472296840341343
5,"neurosurgeri",0.000342188287027065
1,"newhumanitarian",0.00016508018248888
2,"newhumanitarian",5.89595769340052e-05
3,"newhumanitarian",0.000190647511957307
4,"newhumanitarian",0.000233442437176772
5,"newhumanitarian",1.78776147055093e-05
1,"news",0.00161491947290221
2,"news",0.00320439401630666
3,"news",0.00376536133025653
4,"news",0.000836419591548116
5,"news",0.00260820696266315
1,"newsflash",0.000278526189159412
2,"newsflash",0.000359313320477334
3,"newsflash",9.00973004262982e-05
4,"newsflash",5.1846978480815e-05
5,"newsflash",9.03353263681959e-05
1,"newsonepk",0.000114203742189934
2,"newsonepk",0.000234196164022203
3,"newsonepk",6.60409819387718e-05
4,"newsonepk",0.000221873205488399
5,"newsonepk",0.000201021710598072
1,"newyorktim",0.000191351719742152
2,"newyorktim",3.04382112390842e-05
3,"newyorktim",0.000211852746105097
4,"newyorktim",0.000109208279515399
5,"newyorktim",0.000163429059885463
1,"ni",0.000102054513743666
2,"ni",1.3499029558023e-05
3,"ni",8.09656232046161e-05
4,"ni",0.000211714492917972
5,"ni",0.000374191453502193
1,"nice",0.000166578348421753
2,"nice",0.000111412016525531
3,"nice",0.00019840873057695
4,"nice",0.000111882115263488
5,"nice",0.000160208083439021
1,"nigeria",0.000776882615157582
2,"nigeria",0.000518017649304267
3,"nigeria",0.000108605136315094
4,"nigeria",0.000716549370918536
5,"nigeria",0.000148661517509517
1,"night",0.000278962942785834
2,"night",5.53068385369254e-05
3,"night",2.8193011134347e-05
4,"night",0.000141944968128483
5,"night",0.000277254073236828
1,"nlt",2.25690354198969e-05
2,"nlt",0.000235113701942075
3,"nlt",0.000124649137000921
4,"nlt",5.00256825762869e-05
5,"nlt",0.000517312016365401
1,"noah",4.89281071776112e-05
2,"noah",0.000212947597828072
3,"noah",0.00015872438491703
4,"noah",0.000259724493445714
5,"noah",9.4121002978052e-05
1,"nofear",7.5168230320882e-05
2,"nofear",4.37866911713199e-05
3,"nofear",0.000187340716379153
4,"nofear",0.000234840556313941
5,"nofear",0.000170274269590381
1,"norcal",8.4236504031148e-05
2,"norcal",0.000210452053418506
3,"norcal",2.19729990788222e-05
4,"norcal",0.000277333857410141
5,"norcal",0.000251275249347747
1,"normal",0.000159743299842554
2,"normal",0.000180636551598774
3,"normal",8.98864529904889e-05
4,"normal",0.000181944180755215
5,"normal",0.000194392427982344
1,"north",0.000513635747237046
2,"north",0.00098352739645457
3,"north",3.31447816847337e-05
4,"north",0.00100142851682173
5,"north",0.000899503062607086
1,"northern",0.000418975694180606
2,"northern",0.000605824471213395
3,"northern",0.000907505756949921
4,"northern",0.000204746323850894
5,"northern",7.13513564753013e-05
1,"northernmost",0.000115627986910896
2,"northernmost",0.000121424920622482
3,"northernmost",0.000200348641423118
4,"northernmost",0.00018350965086286
5,"northernmost",0.000111232732061635
1,"northkorean",0.00020345356078138
2,"northkorean",0.00016760750624392
3,"northkorean",2.38079280741454e-06
4,"northkorean",0.000233787905830449
5,"northkorean",0.000205331645911268
1,"norway",0.000645904874125028
2,"norway",0.00091152501910592
3,"norway",0.000169634169674206
4,"norway",0.000681329252376278
5,"norway",0.00103217536494503
1,"nos",0.000205568852865997
2,"nos",0.000144411847662016
3,"nos",0.00016921928424974
4,"nos",0.00018252028026436
5,"nos",1.22275696847256e-05
1,"nose",0.000365241561263215
2,"nose",8.37597618967648e-05
3,"nose",0.000316293370360492
4,"nose",0.000478692465500106
5,"nose",0.000101383102675866
1,"notapandem",0.000135997631937188
2,"notapandem",0.000210995028412912
3,"notapandem",3.15077003835506e-05
4,"notapandem",0.000228034162346771
5,"notapandem",0.000234994352716487
1,"note",0.000280799708279036
2,"note",0.000213825787789632
3,"note",5.74996791237557e-05
4,"note",0.000206188292851766
5,"note",1.44293737329621e-06
1,"notic",0.000216693615820531
2,"notic",0.000346927074530038
3,"notic",4.51606896863133e-05
4,"notic",9.70292862747283e-05
5,"notic",0.000199101240867968
1,"notifi",0.000164281765086299
2,"notifi",0.000272775233969367
3,"notifi",0.000112702728617842
4,"notifi",0.000120078059055894
5,"notifi",0.000179577873434194
1,"novconqu",0.0002708421213611
2,"novconqu",9.806059315238e-05
3,"novconqu",0.000268604183860306
4,"novconqu",1.46564970524394e-05
5,"novconqu",4.60738349782822e-05
1,"novelcoronavirus",0.000168960000172725
2,"novelcoronavirus",0.000150917178541566
3,"novelcoronavirus",0.000154840884894394
4,"novelcoronavirus",0.000235652567340787
5,"novelcoronavirus",2.28628303823361e-06
1,"novelti",0.000185132466584324
2,"novelti",0.000195619731131967
3,"novelti",0.000167052119714816
4,"novelti",9.86971227472798e-05
5,"novelti",0.000145138058184394
1,"novemb",5.76449339892001e-05
2,"novemb",0.000101328310349958
3,"novemb",0.000242412060298619
4,"novemb",0.000483749784523461
5,"novemb",0.000679501168896926
1,"nowthi",0.00028284628070462
2,"nowthi",3.63782209577113e-05
3,"nowthi",0.000236227769555108
4,"nowthi",7.07882228332624e-05
5,"nowthi",3.88552858258266e-05
1,"nrc",0.000104260851963158
2,"nrc",0.000213700436909623
3,"nrc",0.000174650015455818
4,"nrc",0.000130110850321487
5,"nrc",0.000191333205323937
1,"ntvkenya",0.000136775067765931
2,"ntvkenya",0.000244877510183842
3,"ntvkenya",0.000168362420603272
4,"ntvkenya",6.07314062283787e-05
5,"ntvkenya",0.00024182749811116
1,"nuke",0.000205410903821017
2,"nuke",0.000128108809759202
3,"nuke",0.000195352302346052
4,"nuke",0.000117505120459794
5,"nuke",8.45524810750774e-05
1,"nyakundijack3",0.000153573461066105
2,"nyakundijack3",0.00020665202214533
3,"nyakundijack3",8.99155777352469e-05
4,"nyakundijack3",0.000165514553565908
5,"nyakundijack3",0.000211088353903832
1,"nytim",0.000211021064277117
2,"nytim",9.35293454535214e-05
3,"nytim",3.90398488641055e-05
4,"nytim",0.000214989592532891
5,"nytim",0.000215524675443207
1,"oakley",1.46578858331124e-05
2,"oakley",0.000128079330399298
3,"oakley",0.00019652784676946
4,"oakley",0.000164171751814063
5,"oakley",0.000298849428361044
1,"obama",0.000216561336758721
2,"obama",0.000114076482372193
3,"obama",0.000183335279123603
4,"obama",0.000151666701946728
5,"obama",4.34258564291557e-05
1,"observ",0.000105527811553046
2,"observ",0.000221861569885842
3,"observ",0.000121948858794114
4,"observ",0.000186683205450703
5,"observ",0.000183273539932
1,"obtus",0.000168122861761829
2,"obtus",0.000171501957261201
3,"obtus",0.00013626875403719
4,"obtus",0.000207442719590894
5,"obtus",6.63187303179095e-05
1,"occup",0.000143841953172041
2,"occup",0.000194186797323307
3,"occup",0.000206684027156221
4,"occup",8.11655911936262e-05
5,"occup",0.000168890537439531
1,"occur",0.000329065997792656
2,"occur",0.000121675451775904
3,"occur",1.46783445063806e-05
4,"occur",6.66894275419903e-05
5,"occur",0.00029676469247359
1,"octob",0.00043303576232257
2,"octob",0.000160386644556695
3,"octob",0.000519860625201302
4,"octob",5.79951837759851e-05
5,"octob",0.000268693954689742
1,"odisha",0.000363233184356366
2,"odisha",0.00015349668175635
3,"odisha",0.000106421632905535
4,"odisha",5.56825924556252e-05
5,"odisha",7.90537552614929e-05
1,"offend",9.30170196985211e-05
2,"offend",5.08346727611095e-06
3,"offend",0.000217097491239926
4,"offend",0.000262566697127158
5,"offend",7.49972443168172e-05
1,"offer",0.000268876296514812
2,"offer",0.000166458214947532
3,"offer",0.000221122950196425
4,"offer",0.000487423269227985
5,"offer",0.000338823475063646
1,"offic",0.000503979967461581
2,"offic",0.00122400881871127
3,"offic",0.000637695777931115
4,"offic",0.000670989041800415
5,"offic",0.000219625364884402
1,"offici",0.00032624180811975
2,"offici",0.00180536596113629
3,"offici",0.0023999104159442
4,"offici",0.000164435092583709
5,"offici",0.00293830630457405
1,"offlin",8.25477752606627e-06
2,"offlin",0.00030443258391175
3,"offlin",0.000238390132142903
4,"offlin",6.8055149988571e-05
5,"offlin",0.000260585306739085
1,"okwaroh",0.00013078192846037
2,"okwaroh",0.0010494995496094
3,"okwaroh",0.000240203160868889
4,"okwaroh",0.000276917807596417
5,"okwaroh",0.000201924179995927
1,"olecountryboy1",3.73874221706397e-05
2,"olecountryboy1",0.000202007958949929
3,"olecountryboy1",0.000199756968970294
4,"olecountryboy1",0.000187181393706866
5,"olecountryboy1",0.000166169616278004
1,"olymp",8.50768982211999e-05
2,"olymp",0.00109843132234471
3,"olymp",0.000670045488693499
4,"olymp",0.00121017043590121
5,"olymp",2.36131823771563e-05
1,"oman",0.000278469596845307
2,"oman",0.000184014443248186
3,"oman",0.000102289529588216
4,"oman",0.000125975237908206
5,"oman",7.93224910010645e-05
1,"onboard",0.00023107440568406
2,"onboard",0.000210348933537618
3,"onboard",0.000134298247887306
4,"onboard",4.62114801735383e-05
5,"onboard",0.000205953206903892
1,"oncoalert",0.000182784476009842
2,"oncoalert",4.10138773394255e-05
3,"oncoalert",0.000218319990088483
4,"oncoalert",0.000119203529348889
5,"oncoalert",0.000141222657200162
1,"oneshyguy2013",0.000122899892598486
2,"oneshyguy2013",5.95555509596646e-05
3,"oneshyguy2013",3.32176186725981e-05
4,"oneshyguy2013",0.000283244584075244
5,"oneshyguy2013",0.000275119609488275
1,"ongo",0.00024469191314315
2,"ongo",0.00020176145658559
3,"ongo",0.000108278168257672
4,"ongo",4.40457527460081e-05
5,"ongo",0.000240270299869938
1,"ontario",0.000118918319015624
2,"ontario",0.000115185457775468
3,"ontario",6.09308905654709e-05
4,"ontario",0.000310632347633681
5,"ontario",0.000147236899326661
1,"ooo",0.000269426980671436
2,"ooo",0.000155411483607255
3,"ooo",0.000157563101130861
4,"ooo",0.000109435073870829
5,"ooo",4.50908367914648e-05
1,"opendata",1.53913254181985e-05
2,"opendata",0.000204942263343827
3,"opendata",7.44064998757186e-05
4,"opendata",0.000246575541492587
5,"opendata",0.000319415025460472
1,"oper",7.74208669116893e-05
2,"oper",0.000205328930786881
3,"oper",0.000215085324538268
4,"oper",0.000212696789218389
5,"oper",3.43789477220887e-05
1,"opinion",0.000200059645808391
2,"opinion",0.000216277655722946
3,"opinion",9.06306993406692e-05
4,"opinion",0.000150415208393552
5,"opinion",0.000156015077221955
1,"opportun",0.000612240480469705
2,"opportun",0.000171820634055403
3,"opportun",0.00062918905212226
4,"opportun",0.000513861439308121
5,"opportun",8.10735451422587e-05
1,"organ",0.00074221239825654
2,"organ",3.18944348370632e-05
3,"organ",0.000650642362540631
4,"organ",0.000218917305819
5,"organ",0.000427089625759441
1,"organis",1.95243752695765e-05
2,"organis",0.000203138981673971
3,"organis",0.000288651151562121
4,"organis",0.000119322243422043
5,"organis",0.000148064395881807
1,"origin",0.000370371954463264
2,"origin",0.00109864812947904
3,"origin",0.00115351052962101
4,"origin",0.00121100329352817
5,"origin",0.00079353645148352
1,"oryamaqbooljan",0.000255441737110188
2,"oryamaqbooljan",0.000173713912131813
3,"oryamaqbooljan",8.66293667592285e-05
4,"oryamaqbooljan",0.00019677686086829
5,"oryamaqbooljan",3.46633368114995e-05
1,"otc",0.00014913102284303
2,"otc",0.000199447417471655
3,"otc",0.000142418931376362
4,"otc",0.000186221992866606
5,"otc",9.83275634770483e-05
1,"outbreak",0.00500154829608198
2,"outbreak",0.00437923378971105
3,"outbreak",0.00640994058648305
4,"outbreak",0.0037224715295267
5,"outbreak",0.00673773469593483
1,"outcom",0.000244969259305665
2,"outcom",0.00027545264195367
3,"outcom",3.8490454477305e-05
4,"outcom",0.000179081696557355
5,"outcom",8.75022884696574e-05
1,"outlet",0.000165862056499391
2,"outlet",0.000152636239402734
3,"outlet",0.000240882458039327
4,"outlet",1.56798780723295e-05
5,"outlet",0.000212767209054962
1,"outright",2.61321572596219e-05
2,"outright",0.000443225513385512
3,"outright",7.81356635746716e-05
4,"outright",0.000236978184903829
5,"outright",0.000134912268057208
1,"oversight",0.000181455029696208
2,"oversight",0.000157072558280829
3,"oversight",0.000240517087038455
4,"oversight",8.0940744046058e-06
5,"oversight",0.000198537041191629
1,"overtaken",0.000236355195704694
2,"overtaken",0.000161113982424582
3,"overtaken",3.54331020320427e-05
4,"overtaken",0.000175613787758038
5,"overtaken",0.000196628229189865
1,"overtim",2.07624856794265e-05
2,"overtim",0.000217214038926647
3,"overtim",8.01060379209585e-05
4,"overtim",0.00024124763052137
5,"overtim",0.000300794771930232
1,"overwork",0.000120299631949825
2,"overwork",0.000348815493132341
3,"overwork",0.000184063688072613
4,"overwork",5.4812338270194e-05
5,"overwork",0.000172064176297371
1,"owe",0.000167097657935661
2,"owe",6.36459468230986e-05
3,"owe",0.000156235461350998
4,"owe",0.000148483604215559
5,"owe",0.000208937488541494
1,"own",0.000188996228169621
2,"own",4.22872746292849e-05
3,"own",0.000255587220419767
4,"own",1.74774976608654e-05
5,"own",0.000230890434008999
1,"owner",0.000175399263087631
2,"owner",7.98998373569462e-05
3,"owner",0.000149072491012362
4,"owner",0.000199975576414287
5,"owner",0.000113110491223809
1,"p100",0.000261152399540839
2,"p100",0.000132427505497186
3,"p100",0.000253610136712812
4,"p100",1.10127048978709e-05
5,"p100",6.73516594723919e-05
1,"p2",0.0002521515625613
2,"p2",0.00012184285194859
3,"p2",0.000178720375092464
4,"p2",7.43678675087007e-05
5,"p2",0.000116546679438925
1,"p4lab",0.000209271980997597
2,"p4lab",5.87694051650531e-05
3,"p4lab",0.000155645771915197
4,"p4lab",0.000197193599876282
5,"p4lab",7.00441176977104e-05
1,"paani",0.000113860289766303
2,"paani",0.000141255441025463
3,"paani",0.000287404512186279
4,"paani",3.39840749815194e-05
5,"paani",0.000190214360315306
1,"pace",0.000207331088578716
2,"pace",5.3337022241862e-05
3,"pace",0.00015900867411603
4,"pace",0.00021435454671233
5,"pace",4.33755343145425e-05
1,"pack",0.000339837725252195
2,"pack",5.79041697297293e-06
3,"pack",5.64339770392327e-06
4,"pack",9.45400530179137e-05
5,"pack",0.000336979530403888
1,"packag",0.00010589580972592
2,"packag",0.000176229634892084
3,"packag",0.00014335102822614
4,"packag",0.000175768110558835
5,"packag",0.000197099320074409
1,"paddyagnew",2.32282497108219e-05
2,"paddyagnew",0.000137452519786341
3,"paddyagnew",0.000207935524633988
4,"paddyagnew",0.000308458436629713
5,"paddyagnew",2.49465214866947e-05
1,"paid",0.00010008042099375
2,"paid",0.00014132155686118
3,"paid",0.000149620438138924
4,"paid",0.000311178590852007
5,"paid",1.4675824712639e-06
1,"pakistan",0.00256588458653635
2,"pakistan",0.00098195191940021
3,"pakistan",0.00238678740748462
4,"pakistan",0.00257408740356617
5,"pakistan",0.00136056843196982
1,"pakistani",0.000365880321496994
2,"pakistani",0.00040127242654338
3,"pakistani",0.000434776510890093
4,"pakistani",4.4211382689787e-05
5,"pakistani",0.000362789469917801
1,"pakistanretaliationday",0.00011798649963167
2,"pakistanretaliationday",9.75634701971671e-05
3,"pakistanretaliationday",0.000249682580957042
4,"pakistanretaliationday",0.000177762525780825
5,"pakistanretaliationday",4.88554953223724e-05
1,"pakpmo",0.000196427907505299
2,"pakpmo",0.000169226105687362
3,"pakpmo",0.000271653138131905
4,"pakpmo",1.40958171140741e-05
5,"pakpmo",0.000102684115857747
1,"pallet",0.000271831939657399
2,"pallet",0.000322138605251992
3,"pallet",4.1469158858025e-05
4,"pallet",0.000159042131493427
5,"pallet",3.89903409298271e-05
1,"palm",0.000157849457791181
2,"palm",7.98439884559776e-05
3,"palm",0.000259595728274658
4,"palm",0.000130685472452945
5,"palm",6.01011302504293e-05
1,"pandem",0.00466587988316978
2,"pandem",0.00243644895787241
3,"pandem",0.00434492365113236
4,"pandem",0.00460356150664462
5,"pandem",0.00368723726248504
1,"pandemicbond",0.000205037678714561
2,"pandemicbond",0.00021575693936219
3,"pandemicbond",0.000136454472596115
4,"pandemicbond",0.00017653035361603
5,"pandemicbond",2.67165751638146e-05
1,"pander",0.0001302567911014
2,"pander",3.04399398166023e-05
3,"pander",7.06192148111055e-05
4,"pander",0.000251328445131987
5,"pander",0.000272190114282998
1,"pangolin",0.000131718506530843
2,"pangolin",6.75479249458249e-05
3,"pangolin",6.59438333980779e-05
4,"pangolin",0.000312610093417064
5,"pangolin",0.000151128362620998
1,"panic",0.00149313733558469
2,"panic",0.00151163736786452
3,"panic",0.00129976605836337
4,"panic",0.000432267047448426
5,"panic",0.00182541670314837
1,"panick",1.40309459624609e-05
2,"panick",0.00027884755722749
3,"panick",0.000199799966155792
4,"panick",0.000148081371779152
5,"panick",0.000208129242525567
1,"paniqu",0.000174562206872389
2,"paniqu",0.000175955853482054
3,"paniqu",8.89255524370154e-05
4,"paniqu",0.000152943714049856
5,"paniqu",0.000223885945811291
1,"paramet",0.000161997735060638
2,"paramet",0.000253696830441016
3,"paramet",1.80071587300337e-05
4,"paramet",0.000222537987167054
5,"paramet",0.000195849875711537
1,"parasit",7.03299255724075e-05
2,"parasit",9.10773807985404e-05
3,"parasit",9.60573627861458e-06
4,"parasit",0.000365029967180909
5,"parasit",0.000240613974629693
1,"parent",0.000482904871890858
2,"parent",0.000325534631134952
3,"parent",0.000441817397122416
4,"parent",7.51870657066124e-05
5,"parent",0.000177479940782513
1,"pariha",0.000111792416677022
2,"pariha",0.000101024976486871
3,"pariha",5.49248079245561e-05
4,"pariha",0.00013808019946652
5,"pariha",0.000458924876099024
1,"parmel",0.000206659207651122
2,"parmel",0.000160888787191293
3,"parmel",2.78369064523559e-05
4,"parmel",0.000230262166216244
5,"parmel",0.000166851317421394
1,"parti",0.000178253158884879
2,"parti",0.000168335983401092
3,"parti",0.000112108411330577
4,"parti",0.00024275833411043
5,"parti",3.79297491106393e-05
1,"pass",0.000109604963455523
2,"pass",3.026626229745e-05
3,"pass",0.000173361002631975
4,"pass",0.00025258371577152
5,"pass",0.000123159842508962
1,"passeng",0.000323998776072274
2,"passeng",0.00155004961892861
3,"passeng",0.000570515726808577
4,"passeng",0.000622253818131526
5,"passeng",0.00147326115046552
