"topic","term","beta"
4,"superman",3.91556692360203e-05
1,"supermarket",0.000102591703286114
2,"supermarket",1.57336127623067e-05
3,"supermarket",0.000336955558753021
4,"supermarket",8.68336359395245e-05
1,"superrugbi",0.000138318431856334
2,"superrugbi",0.000337364054349678
3,"superrugbi",1.70805376914939e-05
4,"superrugbi",0.000217328495953074
1,"supervis",0.00022050137788021
2,"supervis",0.000135619849665061
3,"supervis",4.98779939325404e-05
4,"supervis",0.000210709739362218
1,"suppli",0.000594439876988869
2,"suppli",0.000412921138753762
3,"suppli",0.000569583219626639
4,"suppli",0.000244483681686243
1,"support",0.000188040270918565
2,"support",0.000656480214709191
3,"support",0.000423356360164394
4,"support",0.00011522321495295
1,"sure",0.000151724397182261
2,"sure",0.000777098553048456
3,"sure",0.000251743212500401
4,"sure",0.000831248254353176
1,"surg",0.000156506829833039
2,"surg",0.000174333329856164
3,"surg",0.000178718427588816
4,"surg",0.000115158262294631
1,"surgeri",3.40300505929109e-06
2,"surgeri",0.000175580335011194
3,"surgeri",0.000236859590420464
4,"surgeri",0.000206142186203027
1,"surgic",0.000189160905231425
2,"surgic",0.000410628884231672
3,"surgic",0.000186631579602756
4,"surgic",0.000504630922406361
1,"surreal",0.000358535788096171
2,"surreal",0.000140675507343275
3,"surreal",6.22284938535926e-05
4,"surreal",5.55768884281226e-05
1,"surround",8.3488567570348e-05
2,"surround",0.000585687102669093
3,"surround",0.000111529051271772
4,"surround",3.37456449821467e-05
1,"surviv",0.000141489108577271
2,"surviv",0.00048707736024656
3,"surviv",0.000619810329500628
4,"surviv",0.000605757437054392
1,"suspect",0.000715718248245922
2,"suspect",0.00096820185822629
3,"suspect",0.000857782732192435
4,"suspect",6.68670460364928e-05
1,"suspend",0.00220414504289173
2,"suspend",0.0020980125209689
3,"suspend",8.26649946615861e-05
4,"suspend",0.00383015482080704
1,"suspens",0.000434285665005049
2,"suspens",0.000422791389697171
3,"suspens",0.000672748783819574
4,"suspens",0.000289360665273371
1,"swarm",0.000148001004871108
2,"swarm",0.000115206401258275
3,"swarm",0.000143627911032625
4,"swarm",0.000194149382408896
1,"sweep",0.000233185806823624
2,"sweep",5.03357820935199e-05
3,"sweep",0.000208430586585112
4,"sweep",7.4450626484618e-05
1,"sweetheart",8.81632737553584e-05
2,"sweetheart",0.000186956673886779
3,"sweetheart",0.000167448273046007
4,"sweetheart",0.000189157422971923
1,"swimmer",6.43943999539564e-05
2,"swimmer",0.000155333156629417
3,"swimmer",0.000334563217704251
4,"swimmer",5.07610708967613e-05
1,"swiss",0.000179515215371046
2,"swiss",7.77577427606775e-05
3,"swiss",0.000205268960081956
4,"swiss",0.000116768333584972
1,"switzerland",0.000133515191695018
2,"switzerland",0.000336313670714062
3,"switzerland",7.33857690539936e-06
4,"switzerland",0.000233229521916364
1,"symptom",0.000221561023537495
2,"symptom",0.000858638274922943
3,"symptom",0.00220898039968518
4,"symptom",0.00310134233422691
1,"system",0.00113144835144155
2,"system",0.0010616012785849
3,"system",0.00137510088871533
4,"system",0.000162711234270241
1,"tabl",0.00019263835525395
2,"tabl",8.73388612269222e-05
3,"tabl",0.000256701380867267
4,"tabl",4.2915239778787e-05
1,"taiwan",0.000336478883983605
2,"taiwan",0.000377141721097078
3,"taiwan",0.000342400671629698
4,"taiwan",0.000207125296939272
1,"take",0.00108158239269372
2,"take",0.00105071409712742
3,"take",0.000172464971955162
4,"take",0.00151296519367711
1,"talent",0.00048621591705887
2,"talent",0.0015207904843517
3,"talent",0.000963301965678698
4,"talent",0.00100208988912314
1,"talk",0.00039311409371427
2,"talk",0.00228581474498697
3,"talk",0.000766149888926679
4,"talk",0.00369249588076353
1,"tank",0.000180364562614329
2,"tank",0.000241646531200735
3,"tank",0.000113849105215249
4,"tank",0.000123733735225888
1,"tanzania",0.000114119277795418
2,"tanzania",0.000161052098815105
3,"tanzania",0.000222271082403244
4,"tanzania",0.000118333948147896
1,"taquipariu",0.000135833034235068
2,"taquipariu",3.92469143911018e-05
3,"taquipariu",0.000167801861644436
4,"taquipariu",0.000222362112640017
1,"tarekfatah",0.00018344787587183
2,"tarekfatah",0.000101193313628064
3,"tarekfatah",0.000132402555854876
4,"tarekfatah",0.000178261558350724
1,"task",0.000386942084039696
2,"task",0.000405953434489524
3,"task",0.000429370997970471
4,"task",4.67948578029672e-05
1,"tass",0.000171703888773877
2,"tass",0.000223284795502826
3,"tass",0.000207597080701648
4,"tass",4.17321305387756e-05
1,"taught",0.000114172624795932
2,"taught",7.45841542111822e-05
3,"taught",0.000305272593431759
4,"taught",7.67440522146611e-05
1,"taxi",0.000186303651442644
2,"taxi",0.000189275512793051
3,"taxi",0.000230212398797421
4,"taxi",2.14806205721958e-05
1,"tayad",0.000161142453138377
2,"tayad",0.000151083622838216
3,"tayad",0.000197021996510866
4,"tayad",0.000103639205027957
1,"tbilisi",7.27359873453762e-05
2,"tbilisi",0.00021709430178193
3,"tbilisi",0.000198962153102294
4,"tbilisi",0.000154139892014982
1,"tea",0.000298312427969143
2,"tea",9.00372267444846e-05
3,"tea",0.000545453591069
4,"tea",0.000185711041733754
1,"teach",0.00015159327114337
2,"teach",0.000108889312343367
3,"teach",0.000158846398974371
4,"teach",0.000177645987148238
1,"team",0.000490071755197265
2,"team",0.00100789353678875
3,"team",0.000963826885636485
4,"team",0.00015814571655973
1,"teaparti",0.000221473879637114
2,"teaparti",0.000198021283904033
3,"teaparti",0.000160159381722251
4,"teaparti",5.65948561570352e-05
1,"tear",0.000123675965758303
2,"tear",0.000202590118688549
3,"tear",0.000427733345794967
4,"tear",0.000426114890382792
1,"tech",4.5709919904837e-05
2,"tech",0.000368443148095482
3,"tech",0.000409460131863887
4,"tech",0.000432686951120557
1,"techi",0.000199487488523822
2,"techi",1.2280970589666e-05
3,"techi",0.000214732212743537
4,"techi",0.00012264104038314
1,"techjunkieinvest",0.000235502796468543
2,"techjunkieinvest",0.00016511463496562
3,"techjunkieinvest",0.000121784801412326
4,"techjunkieinvest",0.000101932809444105
1,"technolog",0.000473738296626195
2,"technolog",0.000119531274055604
3,"technolog",0.000455276596710253
4,"technolog",8.97267778236005e-05
1,"teedubya",0.000134613162042159
2,"teedubya",0.000755282972660323
3,"teedubya",6.57148761826537e-06
4,"teedubya",1.47878397555967e-06
1,"telegram",0.000219053928328772
2,"telegram",0.000248571353758154
3,"telegram",0.000103313627009903
4,"telegram",9.22695771827858e-05
1,"telegraph",0.000105789339166731
2,"telegraph",0.000417499623395947
3,"telegraph",0.000105507591525904
4,"telegraph",0.000110678960299804
1,"telegraphtravel",0.000161322991103981
2,"telegraphtravel",0.000176583834326482
3,"telegraphtravel",7.09104788748313e-05
4,"telegraphtravel",0.000225061918906052
1,"telephon",6.37396575101194e-05
2,"telephon",0.000163772241022214
3,"telephon",0.000166996424219531
4,"telephon",0.00022705589227256
1,"tell",0.000410686848783546
2,"tell",0.000474992774484393
3,"tell",0.000737484068714182
4,"tell",0.000776068704604087
1,"temper",0.00044518339370074
2,"temper",0.000169490051498538
3,"temper",0.000193867145250273
4,"temper",0.000372160957744021
1,"temperatur",0.000210154757322694
2,"temperatur",0.000236137688224649
3,"temperatur",0.000444010248355215
4,"temperatur",0.000302951537317807
1,"temporari",0.000497583267529251
2,"temporari",0.000170759056838502
3,"temporari",0.000438038066995896
4,"temporari",5.59523670277864e-05
1,"temporarili",0.00151733996375182
2,"temporarili",0.00181660503713901
3,"temporarili",3.98014475404897e-05
4,"temporarili",0.000232176789877336
1,"ten",0.000626374358355926
2,"ten",0.000647215566529424
3,"ten",0.000195517212632351
4,"ten",0.000485357809430967
1,"term",0.000127920121261659
2,"term",0.000104776571212583
3,"term",0.000250497048738443
4,"term",0.000105151867653411
1,"terribl",0.000223444057615712
2,"terribl",0.000297256143105079
3,"terribl",4.7231893248601e-05
4,"terribl",0.000121292521466829
1,"territori",0.000164924747296645
2,"territori",0.000177659202736255
3,"territori",0.000111488146080872
4,"territori",0.000177178979433278
1,"test",0.00296815873173071
2,"test",0.00356546613219601
3,"test",0.00527268375362639
4,"test",0.00564831724394152
1,"testvirusnow",1.20326054371762e-05
2,"testvirusnow",0.000286418968684533
3,"testvirusnow",5.72602859768497e-05
4,"testvirusnow",0.00032945778511243
1,"tf",0.000186020024501438
2,"tf",0.00029622721066081
3,"tf",0.000330500543827561
4,"tf",0.000416199619279457
1,"thailand",0.000109043129092938
2,"thailand",6.95467716329343e-05
3,"thailand",0.000185157226042966
4,"thailand",0.000213935452958928
1,"theater",0.000103498080861591
2,"theater",0.000216824280352686
3,"theater",0.000180659781633125
4,"theater",0.000142993335175153
1,"thebubbl",0.000124683939448928
2,"thebubbl",0.000204555072458219
3,"thebubbl",0.000238882501575635
4,"thebubbl",6.57837163329296e-05
1,"thecellartrust",9.74154188606109e-05
2,"thecellartrust",0.000183248538481975
3,"thecellartrust",0.000132634296774494
4,"thecellartrust",0.000219344756458042
1,"thediscuss",2.93944858947292e-05
2,"thediscuss",5.09912319977524e-05
3,"thediscuss",0.000172637420237437
4,"thediscuss",0.000317893097721649
1,"thelancet",0.000124904590060277
2,"thelancet",0.000176394693943465
3,"thelancet",0.000203148408469661
4,"thelancet",0.000119568327223146
1,"theleadcnn",0.000215918785609407
2,"theleadcnn",3.22552440315845e-05
3,"theleadcnn",0.000197485910357563
4,"theleadcnn",0.000113610042665158
1,"theme",5.57484983284018e-05
2,"theme",1.78387896966872e-05
3,"theme",0.000246682502582592
4,"theme",0.0002299902682098
1,"theori",0.000342710932234158
2,"theori",0.000265626598270706
3,"theori",2.53226296186501e-05
4,"theori",4.21957077609135e-05
1,"therapi",9.45045504897211e-05
2,"therapi",4.62720571283047e-05
3,"therapi",0.00021002687067816
4,"therapi",0.000214680681372972
1,"thesepeoplearestupid",9.06494018142476e-05
2,"thesepeoplearestupid",0.000170063463667512
3,"thesepeoplearestupid",0.000294377876958814
4,"thesepeoplearestupid",5.94130127299358e-05
1,"theworldhealthorganizationisbeingrunbyagroupofincompetentbureaucrat",0.000162398466331013
2,"theworldhealthorganizationisbeingrunbyagroupofincompetentbureaucrat",0.000225161114160102
3,"theworldhealthorganizationisbeingrunbyagroupofincompetentbureaucrat",0.000233933869635667
4,"theworldhealthorganizationisbeingrunbyagroupofincompetentbureaucrat",2.17317392246586e-05
1,"thika",0.000231989662699139
2,"thika",0.000160496047547488
3,"thika",6.06992455823697e-05
4,"thika",0.000173749984197019
1,"think",0.000441428878845467
2,"think",0.00105992716745081
3,"think",0.000953779036517288
4,"think",0.00131206861736328
1,"thoughts'n'pray",0.000205325764243179
2,"thoughts'n'pray",1.39356632161191e-05
3,"thoughts'n'pray",0.000190176152163172
4,"thoughts'n'pray",0.000142267296510911
1,"thoughtsandpray",0.00016275467386275
2,"thoughtsandpray",0.000319634710964151
3,"thoughtsandpray",0.000186546714771694
4,"thoughtsandpray",2.01659939317216e-05
1,"thousand",0.000129535312663741
2,"thousand",9.32324786908766e-05
3,"thousand",0.000483503847224384
4,"thousand",0.000420622101632825
1,"thread",0.000533490006649676
2,"thread",0.000288467317889161
3,"thread",0.000566442530466294
4,"thread",0.000378019311710991
1,"threat",0.000145679104938304
2,"threat",0.000961118893084534
3,"threat",0.000797395943214493
4,"threat",0.000709991799233685
1,"throat",0.000299813713964952
2,"throat",0.000296077757990387
3,"throat",0.000348491446010148
4,"throat",0.000282292761313593
1,"throw",0.00012471864082968
2,"throw",0.000224664359786467
3,"throw",8.19573673778993e-05
4,"throw",0.000223486365039222
1,"thumpin",0.000218175548788873
2,"thumpin",0.000408089111350445
3,"thumpin",3.17521600997664e-06
4,"thumpin",0.000112771260101025
1,"thursday",0.00171899083104964
2,"thursday",0.00164508345140014
3,"thursday",0.0016623582514215
4,"thursday",0.00174654576330883
1,"thursdaymotiv",0.000213246249048336
2,"thursdaymotiv",4.67934908416367e-05
3,"thursdaymotiv",5.45684354011491e-05
4,"thursdaymotiv",0.000262045838151506
1,"thursdaythought",0.00013373132480755
2,"thursdaythought",0.000187520653921952
3,"thursdaythought",3.09927734382881e-05
4,"thursdaythought",0.00028976489565723
1,"tie",0.000449463237167155
2,"tie",8.28470768197665e-05
3,"tie",0.000384299521173313
4,"tie",0.000210817242039716
1,"tierno",0.000206753028751527
2,"tierno",0.000131114440502388
3,"tierno",0.000154490045004516
4,"tierno",0.000114488531141604
1,"till",9.83195909248767e-05
2,"till",0.000565225497550635
3,"till",0.000608412766766293
4,"till",5.69045254245428e-05
1,"time",0.0018680226952932
2,"time",0.00217068819158974
3,"time",0.00318502114061804
4,"time",0.00247483078415964
1,"timetohunt",5.26358996842085e-05
2,"timetohunt",0.000374462893887858
3,"timetohunt",0.000170782073388861
4,"timetohunt",0.000117766844346942
1,"tinahelm",0.000186806779914375
2,"tinahelm",0.000258966515498803
3,"tinahelm",0.000120018235209038
4,"tinahelm",0.000101037391318241
1,"tip",0.000220575138084889
2,"tip",0.000269986955363992
3,"tip",5.47105325191375e-05
4,"tip",0.000131201284302203
1,"tl",8.3694250538082e-05
2,"tl",0.000257353111307705
3,"tl",3.67971447539192e-05
4,"tl",0.000295344403154545
1,"today",0.000238998116710108
2,"today",9.67761336649224e-05
3,"today",0.000209701662722261
4,"today",4.15707370523445e-05
1,"tokio2020",7.7142292015504e-05
2,"tokio2020",0.000250910325695581
3,"tokio2020",0.00024393725623348
4,"tokio2020",8.26265567478974e-05
1,"tokyo",0.000228441366767985
2,"tokyo",0.000831782566995531
3,"tokyo",0.000833522145350233
4,"tokyo",0.000659204273913936
1,"tokyoolymp",9.84553071029786e-05
2,"tokyoolymp",0.000165375901749625
3,"tokyoolymp",0.000221690886234374
4,"tokyoolymp",0.000132348752423993
1,"told",6.69512318223477e-05
2,"told",0.00015067833691887
3,"told",0.00114117059784507
4,"told",0.0014285836260697
1,"toll",7.18364036008888e-05
2,"toll",0.000373570830100264
3,"toll",0.00123300563681069
4,"toll",0.00120170777321639
1,"tolonewsbreak",0.000191459498085189
2,"tolonewsbreak",0.000132286259915798
3,"tolonewsbreak",0.000126172876575571
4,"tolonewsbreak",0.000159715841491522
1,"tomorrow",2.46961990628493e-06
2,"tomorrow",0.000663343151736688
3,"tomorrow",0.00061977452819021
4,"tomorrow",0.000648456754276162
1,"tomswarbrick1",0.000129848254411153
2,"tomswarbrick1",5.2184158462831e-05
3,"tomswarbrick1",0.00027554344572338
4,"tomswarbrick1",0.000105316236143674
1,"tonight",0.000874493784437736
2,"tonight",0.000957179209441125
3,"tonight",0.000647319809648053
4,"tonight",0.000700893742565513
1,"top",0.000319341226567168
2,"top",0.000175728238729005
3,"top",0.000267439743414431
4,"top",0.000416321130148295
1,"topic",4.29020501594412e-05
2,"topic",8.96387553386146e-05
3,"topic",0.000186093912542657
4,"topic",0.000268455428073474
1,"torch",0.000146609608974048
2,"torch",0.000206060184439885
3,"torch",0.000237141227992448
4,"torch",4.47386151418639e-05
1,"tore",0.000259759385857859
2,"tore",2.65960350831391e-05
3,"tore",8.31819419971763e-05
4,"tore",0.000195561354787229
1,"tori",9.60938994020963e-05
2,"tori",0.000150440277948079
3,"tori",3.3969832454897e-05
4,"tori",0.000344962223477491
1,"toss",6.93710679006599e-05
2,"toss",0.000182083359366609
3,"toss",0.00034304822631682
4,"toss",2.18392821496824e-05
1,"total",0.00315017629729937
2,"total",0.00251566321219599
3,"total",0.00142267640919106
4,"total",0.00345031267455558
1,"tottenham",0.000324743608301375
2,"tottenham",0.000168308647357471
3,"tottenham",0.000241679740336257
4,"tottenham",0.000442695216681318
1,"tou",0.000215042247962605
2,"tou",6.74137594697088e-05
3,"tou",0.000165208925146409
4,"tou",0.0001297980569337
1,"touch",2.18464280107793e-06
2,"touch",0.000286022554500379
3,"touch",0.000879706605261087
4,"touch",0.000577523660059146
1,"tourism",0.000385417212007625
2,"tourism",0.000368408007515114
3,"tourism",0.000156949120364802
4,"tourism",0.000362192931656384
1,"tourist",0.000245722000680255
2,"tourist",0.0010880742394697
3,"tourist",0.0001547398835279
4,"tourist",0.000107696369522732
1,"trace",0.00021487255140242
2,"trace",0.000131917619583062
3,"trace",0.000114455339505008
4,"trace",0.000148941812310221
1,"traceabl",4.81963826252548e-05
2,"traceabl",8.48696157101625e-05
3,"traceabl",0.000235852576872923
4,"traceabl",0.000212217871346964
1,"track",0.000792341473542607
2,"track",0.000175676681980611
3,"track",0.000992726575410869
4,"track",0.00140519157805577
1,"tractor",0.000237104766881018
2,"tractor",3.74450544864957e-05
3,"tractor",0.000240999199462881
4,"tractor",4.2581605968828e-05
1,"trade",0.000418144525109302
2,"trade",0.000739879577598247
3,"trade",0.000704504311924924
4,"trade",0.000657698168032035
1,"tradit",8.81030578194406e-05
2,"tradit",0.000436944243671387
3,"tradit",0.000323218607866457
4,"tradit",0.000444930191213129
1,"train",0.000192010116097402
2,"train",0.000401693494942416
3,"train",0.000126155105251235
4,"train",1.03395372166378e-05
1,"transfer",8.83435782155521e-05
2,"transfer",0.000180611820746217
3,"transfer",0.000198381953987926
4,"transfer",0.000159197303367291
1,"transmiss",0.000899492138281281
2,"transmiss",0.000324112159378208
3,"transmiss",0.00103676890076531
4,"transmiss",0.000606427604888292
1,"transport",6.19520803494364e-05
2,"transport",0.00121100073502466
3,"transport",0.000990068858685688
4,"transport",0.00157182859955133
1,"trash",0.00024949136299969
2,"trash",7.89226541751367e-05
3,"trash",4.56302163253697e-05
4,"trash",0.000217400553608897
1,"travel",0.00303472582352663
2,"travel",0.0102409451673725
3,"travel",0.00410244907723669
4,"travel",0.00764379932288472
1,"treat",0.00179013220227887
2,"treat",0.00215294537351988
3,"treat",0.0018499011819029
4,"treat",0.00119250804697393
1,"treatment",0.000934835871630198
2,"treatment",0.00109860476904872
3,"treatment",0.00138296923947679
4,"treatment",0.00145471978922624
1,"treatmentofcornavirus",0.000140832629292435
2,"treatmentofcornavirus",0.000184842323028246
3,"treatmentofcornavirus",0.000166916547035213
4,"treatmentofcornavirus",0.000137840458138401
1,"trend",0.000458234545069082
2,"trend",0.00036622912726674
3,"trend",0.000961505758132816
4,"trend",0.00110864730585411
1,"trevor",3.72475065325188e-05
2,"trevor",0.000454420229732131
3,"trevor",0.000135262183654454
4,"trevor",0.000127312636569394
1,"triag",0.000167054430188082
2,"triag",0.000159164036863353
3,"triag",1.65172935323808e-05
4,"triag",0.000287437969807142
1,"trillion",0.00011772241186268
2,"trillion",0.000152503538159002
3,"trillion",0.000138316609490923
4,"trillion",0.000209760039996821
1,"trip",0.000551659768303292
2,"trip",0.000680006938952623
3,"trip",0.000522141113016737
4,"trip",0.000752496046908303
1,"trish",0.000183635477779512
2,"trish",0.000154393035657042
3,"trish",0.000255826461892167
4,"trish",1.58800527593425e-05
1,"troika",7.7484321904886e-05
2,"troika",0.000218286572749588
3,"troika",0.000244045733965724
4,"troika",0.000100189095633475
1,"troubl",0.000173267628694159
2,"troubl",0.000541150429532352
3,"troubl",0.000496847418991673
4,"troubl",0.000114746938251893
1,"true",0.000591270791921682
2,"true",0.000634228097311198
3,"true",0.000973545930281523
4,"true",0.000813613732246481
1,"trump",0.00883200893649784
2,"trump",0.00816110424455643
3,"trump",0.00206654722275765
4,"trump",0.00738917958985532
1,"trumpgonnakillusal",0.000131147302435754
2,"trumpgonnakillusal",6.59028083021129e-05
3,"trumpgonnakillusal",0.000123344309858122
4,"trumpgonnakillusal",0.000260190839824833
1,"trumphasmoronavirus",0.000332193669264667
2,"trumphasmoronavirus",1.56282522274777e-05
3,"trumphasmoronavirus",0.000179645345385308
4,"trumphasmoronavirus",2.48609010168252e-05
1,"trumpisanidiot",0.000133950307092768
2,"trumpisanidiot",0.000193902653792046
3,"trumpisanidiot",0.000121548084019419
4,"trumpisanidiot",0.000188583177133007
1,"trumpismoronavirus",0.000194375200515497
2,"trumpismoronavirus",0.000180574486547182
3,"trumpismoronavirus",0.000128235693063071
4,"trumpismoronavirus",0.000127881092890821
1,"trumpisunfit",9.66889819776005e-05
2,"trumpisunfit",0.000182765865380997
3,"trumpisunfit",0.000285429508489609
4,"trumpisunfit",5.59394165404731e-05
1,"trumplov",0.000159268608518748
2,"trumplov",0.00010223701621395
3,"trumplov",0.000130554697963477
4,"trumplov",0.000204030511575498
1,"trumpster",3.57715109243361e-05
2,"trumpster",0.000145834654982273
3,"trumpster",0.000271491479382634
4,"trumpster",0.000152706022703513
1,"trumpvirus",0.000160092186187769
2,"trumpvirus",0.000135964851228157
3,"trumpvirus",0.000187448277255175
4,"trumpvirus",0.000123351029280724
1,"truth",0.00055526819852883
2,"truth",0.000400260349195376
3,"truth",0.000497587635538866
4,"truth",0.000368404022282926
1,"tryna",5.99313606945496e-05
2,"tryna",0.000103790622763317
3,"tryna",0.000388781873721012
4,"tryna",2.53950304299186e-05
1,"tu",0.000239833284787843
2,"tu",0.000249434117001681
3,"tu",7.99910178241461e-05
4,"tu",9.59550845199889e-05
1,"tube",0.000171314438238946
2,"tube",7.84111499999541e-05
3,"tube",0.000153074296262325
4,"tube",0.000180828651213313
1,"tuberculosi",0.000157426141193115
2,"tuberculosi",9.35365678706602e-05
3,"tuberculosi",0.000290685855708466
4,"tuberculosi",3.83962429227222e-05
1,"tuesday",4.32582362643214e-05
2,"tuesday",0.000299048802916426
3,"tuesday",4.60063161217906e-05
4,"tuesday",0.000303133527911381
1,"tune",4.1589367077514e-05
2,"tune",0.000307076745783751
3,"tune",0.000135885499800384
4,"tune",0.000203671716243397
1,"tunein",9.54191579776002e-05
2,"tunein",0.000148597566309667
3,"tunein",0.000188930812840137
4,"tunein",0.000179925882235812
1,"turismo",0.000145419299026362
2,"turismo",4.10737001882368e-05
3,"turismo",0.000292561822708165
4,"turismo",7.7457431790428e-05
1,"tutachanga",2.53635207267007e-05
2,"tutachanga",0.000156286124228935
3,"tutachanga",0.000277856457236787
4,"tutachanga",0.000150567927077047
1,"tv",0.000148486331422352
2,"tv",0.000492692943358989
3,"tv",0.00111653857290497
4,"tv",6.11391653058238e-05
1,"tv2",8.7186373402263e-05
2,"tv2",1.95168766822034e-05
3,"tv2",0.000211009327081917
4,"tv2",0.000235777218885848
1,"tweet",1.03216380190692e-05
2,"tweet",0.000114559652204563
3,"tweet",0.000215242847545948
4,"tweet",0.000256144073547527
1,"twitch",0.000194810910976861
2,"twitch",0.000476242408094518
3,"twitch",0.000129754817363368
4,"twitch",0.00052388744100797
1,"type",9.0048712261027e-05
2,"type",0.000117430548824019
3,"type",0.000243959061614436
4,"type",0.000143345866309068
1,"uav",8.53342935719312e-05
2,"uav",0.000387983036049001
3,"uav",3.91118956578151e-05
4,"uav",0.00021903190602115
1,"ubc",0.000292700324441355
2,"ubc",2.92092589867694e-05
3,"ubc",0.000128333320448981
4,"ubc",0.000112352353638295
1,"uc",0.000365189315277846
2,"uc",0.000469032386986619
3,"uc",0.000441141012263228
4,"uc",2.11940342931277e-05
1,"ucdavismedcntr",0.000243750694241157
2,"ucdavismedcntr",0.00024680427756984
3,"ucdavismedcntr",0.000251928280012564
4,"ucdavismedcntr",0.00046989052476598
1,"uefa",0.000110811133066908
2,"uefa",0.000190092154998769
3,"uefa",0.000225008960191712
4,"uefa",0.000102676662726138
1,"uganda",0.00016531990351664
2,"uganda",0.000320126610124237
3,"uganda",5.05658289451516e-05
4,"uganda",0.00016362211273038
1,"uhh",0.000153914718920421
2,"uhh",4.5034934744679e-05
3,"uhh",0.000177106858699205
4,"uhh",0.000190937595482795
1,"uk",0.000156489392269411
2,"uk",5.40872137472524e-05
3,"uk",0.000197916342644734
4,"uk",0.000160952325140895
1,"ulaanbaatar",9.203210337563e-05
2,"ulaanbaatar",0.000176179072769827
3,"ulaanbaatar",0.000223540801214744
4,"ulaanbaatar",0.000130860313482383
1,"umm",0.000268210875612501
2,"umm",0.000162333726655764
3,"umm",0.000133531140494747
4,"umm",5.78814847177849e-05
1,"umra",0.000229405508146603
2,"umra",0.000220499436773914
3,"umra",0.000158394108174819
4,"umra",3.80855918962971e-05
1,"umrah",0.000363992797715278
2,"umrah",0.00115256158746471
3,"umrah",0.00432936512250561
4,"umrah",0.00332114063135666
1,"umrahpilgrim",0.000354298467647984
2,"umrahpilgrim",0.00111011232707409
3,"umrahpilgrim",2.3963566760221e-05
4,"umrahpilgrim",0.000126856865872579
1,"unabl",0.000157638204257471
2,"unabl",0.000797036979941495
3,"unabl",0.000777686273183426
4,"unabl",0.000248373958073986
1,"under",0.000219207272189421
2,"under",6.40763231859014e-05
3,"under",0.000181850317668753
4,"under",0.000109540493009728
1,"understand",0.000968314764716339
2,"understand",0.000262378036269403
3,"understand",0.000702208097171115
4,"understand",0.000369754772372714
1,"undiagnos",6.20586419834559e-06
2,"undiagnos",0.000270676600875824
3,"undiagnos",3.67559123444595e-05
4,"undiagnos",0.000366086887275635
1,"unfortun",0.000123192654765848
2,"unfortun",0.000126897633774954
3,"unfortun",0.000202187099610456
4,"unfortun",0.000149673099966816
1,"unicef",6.94024260290476e-05
2,"unicef",0.000167606213854859
3,"unicef",0.000211221283636746
4,"unicef",0.00017164841646127
1,"uniform",0.00020301446896841
2,"uniform",5.55964758155856e-05
3,"uniform",0.000199264538459467
4,"uniform",0.000111800181968742
1,"uninhabit",0.000250453896742951
2,"uninhabit",0.000201845437467607
3,"uninhabit",1.42801875905734e-05
4,"uninhabit",0.000182251010838411
1,"unit",0.000450926292228052
2,"unit",0.000426475506173229
3,"unit",8.43997007370428e-05
4,"unit",0.000342181945234521
1,"unitedst",0.000202501934287811
2,"unitedst",0.000214050109062107
3,"unitedst",0.000209506176946262
4,"unitedst",1.3755080842319e-05
1,"univers",0.000114393508561703
2,"univers",0.000474454118352064
3,"univers",0.00059185069399828
4,"univers",0.000108681525779631
1,"universti",1.80412423819396e-05
2,"universti",0.000350565272319307
3,"universti",0.000193722323190646
4,"universti",0.000141135965826887
1,"unknown",0.000519714491624702
2,"unknown",0.00155098569337301
3,"unknown",0.000908618970907695
4,"unknown",0.00101050005492851
1,"unpreced",0.000175720758135285
2,"unpreced",7.22744927681072e-05
3,"unpreced",0.000528272882131746
4,"unpreced",0.000337504955931175
1,"unreassur",0.000257075057032818
2,"unreassur",0.000284799898819238
3,"unreassur",4.10839461925048e-05
4,"unreassur",0.000100910661180284
1,"unsuccess",6.84902685293541e-05
2,"unsuccess",0.000149739135741341
3,"unsuccess",0.000116554513986879
4,"unsuccess",0.00028429745915854
1,"untest",0.000291667381905781
2,"untest",5.77815411979868e-05
3,"untest",0.000128741200700626
4,"untest",9.71685633026615e-05
1,"unwel",7.74410291284129e-05
2,"unwel",0.000179421681736229
3,"unwel",0.000146771631661544
4,"unwel",0.000226369065347914
1,"updat",0.00235439237209815
2,"updat",0.00273899923196687
3,"updat",0.00331500392846042
4,"updat",0.0032153304368473
1,"upward",0.000103426753015788
2,"upward",0.000201627502487697
3,"upward",0.0001637209656632
4,"upward",0.000169686766046877
1,"urdu",3.29311676419534e-05
2,"urdu",0.000197741428561104
3,"urdu",0.000277865386351614
4,"urdu",0.000120031926394401
1,"urg",0.000123328300984491
2,"urg",0.000632924267450062
3,"urg",0.000189280455278863
4,"urg",0.000445285562625561
1,"urself",0.000115413892847107
2,"urself",0.000223510480345054
3,"urself",0.000205871351099754
4,"urself",0.000100168804236755
1,"usa",0.000989793265184002
2,"usa",0.00124715549736478
3,"usa",0.000336148747078937
4,"usa",0.000197923830242139
1,"usatoday",0.000141218429171056
2,"usatoday",5.05285263926218e-05
3,"usatoday",0.000294645079657634
4,"usatoday",7.42241503193837e-05
1,"usconsulatekhi",0.000213951744421246
2,"usconsulatekhi",0.000120636034320445
3,"usconsulatekhi",0.000209129534784452
4,"usconsulatekhi",5.42351491237571e-05
1,"usual",0.00038003219710671
2,"usual",0.00034639424123842
3,"usual",0.000275082520324685
4,"usual",0.000252671100209276
